season,phase,seq,week,home,away,home_score,away_score,winner
57,playoff,10019,19,BAL,NOLA,16.0,10.0,home
58,regular,0,1,YKW,NYS,,,away
58,regular,1,1,COL,SAR,,,home
58,regular,2,1,HON,SJS,,,away
58,regular,3,1,BFB,OSK,,,home
58,regular,4,1,NOLA,OCO,,,away
58,regular,5,1,AUS,AZ,,,away
58,regular,6,1,CTC,BAL,,,home
58,regular,7,2,BFB,CTC,,,away
58,regular,8,2,COL,NOLA,,,away
58,regular,9,2,AZ,NYS,,,home
58,regular,10,2,OCO,HON,,,home
58,regular,11,2,OSK,SAR,,,home
58,regular,12,2,AUS,SJS,,,home
58,regular,13,2,BAL,YKW,,,home
58,regular,14,3,NOLA,HON,,,away
58,regular,15,3,CTC,COL,,,home
58,regular,16,3,YKW,OSK,,,away
58,regular,17,3,NYS,AUS,,,away
58,regular,18,3,SJS,AZ,,,home
58,regular,19,3,SAR,OCO,,,home
58,regular,20,3,BAL,BFB,,,away
58,regular,21,4,OSK,AZ,,,away
58,regular,22,4,NYS,NOLA,,,home
58,regular,23,4,OCO,SJS,,,away
58,regular,24,4,HON,AUS,,,home
58,regular,25,4,BAL,SAR,,,home
58,regular,26,4,YKW,CTC,,,away
58,regular,27,4,BFB,COL,,,away
58,regular,28,5,OSK,CTC,,,away
58,regular,29,5,BFB,HON,,,away
58,regular,30,5,COL,BAL,,,home
58,regular,31,5,SAR,YKW,,,away
58,regular,32,5,AZ,OCO,,,home
58,regular,33,5,SJS,NYS,,,home
58,regular,34,5,AUS,NOLA,,,home
58,regular,35,6,NOLA,AZ,,,home
58,regular,36,6,SAR,BFB,,,home
58,regular,37,6,BAL,OSK,,,home
58,regular,38,6,CTC,SJS,,,away
58,regular,39,6,YKW,COL,,,away
58,regular,40,6,OCO,AUS,,,home
58,regular,41,6,HON,NYS,,,home
58,regular,42,7,NYS,OCO,,,home
58,regular,43,7,CTC,SAR,,,away
58,regular,44,7,COL,OSK,,,away
58,regular,45,7,BAL,AUS,,,away
58,regular,46,7,HON,AZ,,,home
58,regular,47,7,BFB,YKW,,,home
58,regular,48,7,SJS,NOLA,,,home
58,regular,49,8,HON,BAL,,,home
58,regular,50,8,OCO,CTC,,,away
58,regular,51,8,NYS,BFB,,,home
58,regular,52,8,NOLA,OSK,,,away
58,regular,53,8,SJS,COL,,,home
58,regular,54,8,AUS,SAR,,,away
58,regular,55,8,AZ,YKW,,,home
58,regular,56,9,OSK,BFB,,,away
58,regular,57,9,YKW,SAR,,,home
58,regular,58,9,BAL,CTC,,,home
58,regular,59,9,SJS,HON,,,away
58,regular,60,9,OCO,NOLA,,,home
58,regular,61,9,NYS,COL,,,away
58,regular,62,9,AZ,AUS,,,home
58,regular,63,10,OCO,NYS,,,home
58,regular,64,10,AUS,HON,,,home
58,regular,65,10,NOLA,SJS,,,away
58,regular,66,10,COL,YKW,,,home
58,regular,67,10,AZ,CTC,,,away
58,regular,68,10,SAR,OSK,,,away
58,regular,69,10,BFB,BAL,,,home
58,regular,70,11,OSK,HON,,,away
58,regular,71,11,CTC,NOLA,,,away
58,regular,72,11,SAR,NYS,,,home
58,regular,73,11,YKW,AUS,,,home
58,regular,74,11,BFB,SJS,,,home
58,regular,75,11,COL,AZ,,,away
58,regular,76,11,BAL,OCO,,,home
58,regular,77,12,YKW,BAL,,,away
58,regular,78,12,AZ,NOLA,,,home
58,regular,79,12,CTC,BFB,,,away
58,regular,80,12,HON,OCO,,,home
58,regular,81,12,NYS,SJS,,,home
58,regular,82,12,SAR,COL,,,home
58,regular,83,12,AUS,OSK,,,away
58,regular,84,13,NOLA,AUS,,,home
58,regular,85,13,OSK,BAL,,,away
58,regular,86,13,NYS,HON,,,away
58,regular,87,13,SJS,SAR,,,away
58,regular,88,13,COL,BFB,,,home
58,regular,89,13,CTC,YKW,,,home
58,regular,90,13,OCO,AZ,,,away
58,regular,91,14,AUS,OCO,,,home
58,regular,92,14,AZ,SJS,,,home
58,regular,93,14,NOLA,NYS,,,home
58,regular,94,14,BFB,SAR,,,home
58,regular,95,14,HON,YKW,,,home
58,regular,96,14,BAL,COL,,,home
58,regular,97,14,CTC,OSK,,,away
58,regular,98,15,NOLA,BAL,,,away
58,regular,99,15,SJS,OCO,,,away
58,regular,100,15,AZ,HON,,,home
58,regular,101,15,OSK,COL,,,away
58,regular,102,15,SAR,CTC,,,home
58,regular,103,15,YKW,BFB,,,home
58,regular,104,15,AUS,NYS,,,home
58,regular,105,16,COL,CTC,,,home
58,regular,106,16,OSK,YKW,,,home
58,regular,107,16,HON,NOLA,,,away
58,regular,108,16,NYS,AZ,,,home
58,regular,109,16,OCO,BFB,,,home
58,regular,110,16,SAR,BAL,,,away
58,regular,111,16,SJS,AUS,,,home
58,playoff,10017,17,HON,SJS,27.0,23.0,home
58,playoff,10017,17,COL,BFB,31.0,27.0,home
58,playoff,10018,18,AZ,HON,21.0,26.0,away
58,playoff,10018,18,BAL,COL,23.0,10.0,home
58,playoff,10019,19,HON,BAL,23.0,9.0,home
59,regular,0,1,SAR,CTC,,,home
59,regular,1,1,HON,AZ,,,away
59,regular,2,1,NOLA,YKW,,,away
59,regular,3,1,NYS,OCO,,,away
59,regular,4,1,BFB,OSK,,,away
59,regular,5,1,SJS,AUS,,,away
59,regular,6,1,COL,BAL,,,away
59,regular,7,2,AZ,NOLA,,,away
59,regular,8,2,SJS,HON,,,away
59,regular,9,2,NYS,COL,,,home
59,regular,10,2,CTC,YKW,,,away
59,regular,11,2,BAL,BFB,,,home
59,regular,12,2,AUS,OCO,,,home
59,regular,13,2,SAR,OSK,,,home
59,regular,14,3,OSK,CTC,,,home
59,regular,15,3,OCO,BAL,,,home
59,regular,16,3,AZ,SJS,,,home
59,regular,17,3,COL,BFB,,,home
59,regular,18,3,HON,NYS,,,home
59,regular,19,3,NOLA,AUS,,,away
59,regular,20,3,YKW,SAR,,,home
59,regular,21,4,AZ,OCO,,,home
59,regular,22,4,NOLA,HON,,,home
59,regular,23,4,SJS,NYS,,,away
59,regular,24,4,AUS,CTC,,,home
59,regular,25,4,YKW,COL,,,home
59,regular,26,4,BAL,OSK,,,home
59,regular,27,4,BFB,SAR,,,away
59,regular,28,5,AUS,HON,,,away
59,regular,29,5,SJS,BFB,,,away
59,regular,30,5,NYS,AZ,,,away
59,regular,31,5,OCO,NOLA,,,away
59,regular,32,5,CTC,BAL,,,away
59,regular,33,5,OSK,YKW,,,away
59,regular,34,5,SAR,COL,,,away
59,regular,35,6,NOLA,NYS,,,away
59,regular,36,6,BAL,SAR,,,away
59,regular,37,6,BFB,YKW,,,away
59,regular,38,6,COL,CTC,,,home
59,regular,39,6,OCO,SJS,,,home
59,regular,40,6,AZ,AUS,,,away
59,regular,41,6,HON,OSK,,,home
59,regular,42,7,BFB,CTC,,,home
59,regular,43,7,SJS,NOLA,,,away
59,regular,44,7,OSK,COL,,,home
59,regular,45,7,YKW,BAL,,,home
59,regular,46,7,HON,OCO,,,home
59,regular,47,7,NYS,AUS,,,away
59,regular,48,7,AZ,SAR,,,home
59,regular,49,8,CTC,NOLA,,,away
59,regular,50,8,BFB,AZ,,,away
59,regular,51,8,BAL,HON,,,home
59,regular,52,8,YKW,SJS,,,away
59,regular,53,8,COL,AUS,,,home
59,regular,54,8,OSK,NYS,,,home
59,regular,55,8,SAR,OCO,,,home
59,regular,56,9,YKW,NYS,,,home
59,regular,57,9,CTC,SAR,,,away
59,regular,58,9,AUS,SJS,,,home
59,regular,59,9,NOLA,OCO,,,home
59,regular,60,9,AZ,HON,,,home
59,regular,61,9,OSK,BFB,,,away
59,regular,62,9,BAL,COL,,,home
59,regular,63,10,CTC,HON,,,away
59,regular,64,10,OCO,AUS,,,away
59,regular,65,10,SJS,AZ,,,away
59,regular,66,10,BAL,YKW,,,home
59,regular,67,10,SAR,BFB,,,home
59,regular,68,10,COL,OSK,,,home
59,regular,69,10,NYS,NOLA,,,away
59,regular,70,11,NYS,CTC,,,home
59,regular,71,11,AZ,BAL,,,home
59,regular,72,11,AUS,BFB,,,home
59,regular,73,11,HON,COL,,,away
59,regular,74,11,OCO,YKW,,,home
59,regular,75,11,NOLA,SAR,,,away
59,regular,76,11,SJS,OSK,,,away
59,regular,77,12,SAR,AUS,,,home
59,regular,78,12,NOLA,AZ,,,away
59,regular,79,12,CTC,COL,,,away
59,regular,80,12,HON,SJS,,,home
59,regular,81,12,BFB,BAL,,,away
59,regular,82,12,YKW,OSK,,,away
59,regular,83,12,OCO,NYS,,,home
59,regular,84,13,NYS,SJS,,,home
59,regular,85,13,HON,NOLA,,,home
59,regular,86,13,BAL,CTC,,,home
59,regular,87,13,COL,SAR,,,home
59,regular,88,13,AUS,AZ,,,away
59,regular,89,13,YKW,BFB,,,away
59,regular,90,13,OSK,OCO,,,away
59,regular,91,14,BFB,NOLA,,,home
59,regular,92,14,AZ,NYS,,,away
59,regular,93,14,HON,AUS,,,away
59,regular,94,14,SAR,BAL,,,home
59,regular,95,14,CTC,OSK,,,away
59,regular,96,14,COL,YKW,,,home
59,regular,97,14,SJS,OCO,,,away
59,regular,98,15,COL,AZ,,,away
59,regular,99,15,OSK,BAL,,,home
59,regular,100,15,CTC,BFB,,,away
59,regular,101,15,AUS,NYS,,,home
59,regular,102,15,OCO,HON,,,home
59,regular,103,15,NOLA,SJS,,,home
59,regular,104,15,SAR,YKW,,,away
59,regular,105,16,BAL,SJS,,,home
59,regular,106,16,OCO,AZ,,,away
59,regular,107,16,OSK,SAR,,,away
59,regular,108,16,NYS,HON,,,home
59,regular,109,16,AUS,NOLA,,,away
59,regular,110,16,BFB,COL,,,away
59,regular,111,16,YKW,CTC,,,home
59,playoff,10017,17,BAL,COL,23.0,3.0,home
59,playoff,10017,17,AUS,NOLA,17.0,14.0,home
59,playoff,10018,18,AZ,AUS,28.0,9.0,home
59,playoff,10018,18,SAR,BAL,32.0,39.0,away
59,playoff,10019,19,AZ,BAL,36.0,29.0,home
60,regular,0,1,YKW,COL,,,home
60,regular,1,1,NOLA,HON,,,away
60,regular,2,1,BAL,SAR,,,away
60,regular,3,1,OSK,BFB,,,away
60,regular,4,1,AUS,AZ,,,away
60,regular,5,1,SJS,CTC,,,home
60,regular,6,1,NYS,OCO,,,home
60,regular,7,2,HON,OCO,,,away
60,regular,8,2,OSK,COL,,,away
60,regular,9,2,AZ,SJS,,,home
60,regular,10,2,NOLA,AUS,,,away
60,regular,11,2,NYS,BAL,,,away
60,regular,12,2,BFB,CTC,,,home
60,regular,13,2,SAR,YKW,,,home
60,regular,14,3,CTC,OSK,,,away
60,regular,15,3,COL,BFB,,,home
60,regular,16,3,OCO,SAR,,,home
60,regular,17,3,AZ,NOLA,,,home
60,regular,18,3,BAL,YKW,,,home
60,regular,19,3,AUS,NYS,,,away
60,regular,20,3,SJS,HON,,,away
60,regular,21,4,CTC,BAL,,,away
60,regular,22,4,SAR,COL,,,home
60,regular,23,4,YKW,OSK,,,away
60,regular,24,4,AZ,OCO,,,away
60,regular,25,4,SJS,AUS,,,away
60,regular,26,4,NOLA,NYS,,,away
60,regular,27,4,HON,BFB,,,away
60,regular,28,5,BFB,SAR,,,home
60,regular,29,5,COL,CTC,,,home
60,regular,30,5,OSK,BAL,,,home
60,regular,31,5,HON,AUS,,,home
60,regular,32,5,NOLA,YKW,,,home
60,regular,33,5,NYS,AZ,,,home
60,regular,34,5,OCO,SJS,,,home
60,regular,35,6,SJS,NYS,,,away
60,regular,36,6,SAR,OSK,,,home
60,regular,37,6,YKW,CTC,,,home
60,regular,38,6,BAL,BFB,,,home
60,regular,39,6,OCO,NOLA,,,home
60,regular,40,6,AZ,HON,,,home
60,regular,41,6,AUS,COL,,,home
60,regular,42,7,AUS,OCO,,,away
60,regular,43,7,NYS,HON,,,away
60,regular,44,7,AZ,OSK,,,away
60,regular,45,7,YKW,BFB,,,away
60,regular,46,7,NOLA,SJS,,,home
60,regular,47,7,COL,BAL,,,home
60,regular,48,7,CTC,SAR,,,away
60,regular,49,8,BAL,HON,,,away
60,regular,50,8,COL,NYS,,,away
60,regular,51,8,OSK,OCO,,,home
60,regular,52,8,BFB,SJS,,,home
60,regular,53,8,YKW,AZ,,,away
60,regular,54,8,SAR,AUS,,,home
60,regular,55,8,CTC,NOLA,,,away
60,regular,56,9,SAR,BAL,,,away
60,regular,57,9,CTC,NYS,,,away
60,regular,58,9,BFB,OSK,,,home
60,regular,59,9,HON,NOLA,,,home
60,regular,60,9,SJS,OCO,,,away
60,regular,61,9,AZ,AUS,,,away
60,regular,62,9,COL,YKW,,,home
60,regular,63,10,BAL,COL,,,home
60,regular,64,10,NYS,SJS,,,home
60,regular,65,10,BFB,AUS,,,home
60,regular,66,10,OCO,HON,,,home
60,regular,67,10,NOLA,AZ,,,away
60,regular,68,10,SAR,CTC,,,home
60,regular,69,10,OSK,YKW,,,away
60,regular,70,11,OCO,CTC,,,home
60,regular,71,11,SJS,OSK,,,away
60,regular,72,11,NOLA,COL,,,away
60,regular,73,11,NYS,BFB,,,away
60,regular,74,11,AZ,SAR,,,away
60,regular,75,11,HON,YKW,,,away
60,regular,76,11,AUS,BAL,,,away
60,regular,77,12,CTC,COL,,,away
60,regular,78,12,OCO,NYS,,,home
60,regular,79,12,OSK,HON,,,away
60,regular,80,12,SJS,AZ,,,away
60,regular,81,12,BFB,BAL,,,away
60,regular,82,12,AUS,NOLA,,,home
60,regular,83,12,YKW,SAR,,,home
60,regular,84,13,COL,OCO,,,away
60,regular,85,13,NYS,NOLA,,,home
60,regular,86,13,AUS,SJS,,,home
60,regular,87,13,SAR,BFB,,,home
60,regular,88,13,BAL,OSK,,,away
60,regular,89,13,HON,AZ,,,home
60,regular,90,13,CTC,YKW,,,away
60,regular,91,14,BFB,COL,,,home
60,regular,92,14,BAL,CTC,,,home
60,regular,93,14,NOLA,OCO,,,home
60,regular,94,14,YKW,SJS,,,home
60,regular,95,14,AZ,NYS,,,home
60,regular,96,14,AUS,HON,,,away
60,regular,97,14,OSK,SAR,,,away
60,regular,98,15,OCO,AUS,,,away
60,regular,99,15,SJS,NOLA,,,away
60,regular,100,15,OSK,CTC,,,home
60,regular,101,15,BAL,AZ,,,home
60,regular,102,15,COL,SAR,,,home
60,regular,103,15,BFB,YKW,,,away
60,regular,104,15,HON,NYS,,,away
60,regular,105,16,SAR,NOLA,,,away
60,regular,106,16,OCO,AZ,,,home
60,regular,107,16,COL,OSK,,,home
60,regular,108,16,NYS,AUS,,,away
60,regular,109,16,HON,SJS,,,home
60,regular,110,16,YKW,BAL,,,away
60,regular,111,16,CTC,BFB,,,away
60,playoff,10017,17,HON,NYS,38.0,17.0,home
60,playoff,10017,17,BFB,SAR,33.0,20.0,home
60,playoff,10018,18,OCO,HON,24.0,20.0,home
60,playoff,10018,18,BAL,BFB,27.0,17.0,home
60,playoff,10019,19,OCO,BAL,21.0,18.0,home
61,regular,0,1,SJS,CTC,,,home
61,regular,1,1,NOLA,AUS,,,away
61,regular,2,1,SAR,COL,,,away
61,regular,3,1,NYS,AZ,,,away
61,regular,4,1,BFB,BAL,,,home
61,regular,5,1,YKW,OSK,,,home
61,regular,6,1,HON,OCO,,,home
61,regular,7,2,NOLA,BFB,,,away
61,regular,8,2,OSK,CTC,,,home
61,regular,9,2,BAL,SAR,,,home
61,regular,10,2,AZ,AUS,,,away
61,regular,11,2,YKW,COL,,,home
61,regular,12,2,OCO,SJS,,,home
61,regular,13,2,NYS,HON,,,home
61,regular,14,3,HON,NOLA,,,home
61,regular,15,3,SJS,AZ,,,away
61,regular,16,3,CTC,YKW,,,away
61,regular,17,3,COL,OSK,,,home
61,regular,18,3,AUS,BAL,,,away
61,regular,19,3,OCO,NYS,,,home
61,regular,20,3,BFB,SAR,,,home
61,regular,21,4,AZ,OSK,,,home
61,regular,22,4,CTC,BFB,,,home
61,regular,23,4,BAL,COL,,,away
61,regular,24,4,SAR,YKW,,,home
61,regular,25,4,OCO,AUS,,,home
61,regular,26,4,SJS,HON,,,away
61,regular,27,4,NYS,NOLA,,,home
61,regular,28,5,NYS,SAR,,,away
61,regular,29,5,NOLA,OCO,,,home
61,regular,30,5,AUS,SJS,,,home
61,regular,31,5,OSK,BAL,,,home
61,regular,32,5,COL,CTC,,,home
61,regular,33,5,YKW,BFB,,,away
61,regular,34,5,AZ,HON,,,away
61,regular,35,6,AUS,NYS,,,home
61,regular,36,6,OCO,AZ,,,home
61,regular,37,6,HON,COL,,,home
61,regular,38,6,SJS,NOLA,,,away
61,regular,39,6,BAL,YKW,,,home
61,regular,40,6,SAR,CTC,,,home
61,regular,41,6,BFB,OSK,,,away
61,regular,42,7,HON,AUS,,,home
61,regular,43,7,NOLA,AZ,,,home
61,regular,44,7,OCO,YKW,,,home
61,regular,45,7,SAR,OSK,,,home
61,regular,46,7,NYS,SJS,,,home
61,regular,47,7,COL,BFB,,,away
61,regular,48,7,CTC,BAL,,,away
61,regular,49,8,SAR,OCO,,,home
61,regular,50,8,BAL,HON,,,home
61,regular,51,8,CTC,NYS,,,away
61,regular,52,8,BFB,AZ,,,home
61,regular,53,8,COL,NOLA,,,home
61,regular,54,8,YKW,AUS,,,home
61,regular,55,8,OSK,SJS,,,home
61,regular,56,9,SJS,AUS,,,away
61,regular,57,9,OCO,HON,,,away
61,regular,58,9,COL,SAR,,,home
61,regular,59,9,BAL,BFB,,,home
61,regular,60,9,CTC,NOLA,,,away
61,regular,61,9,OSK,YKW,,,home
61,regular,62,9,AZ,NYS,,,home
61,regular,63,10,YKW,SAR,,,away
61,regular,64,10,BFB,COL,,,home
61,regular,65,10,NOLA,SJS,,,home
61,regular,66,10,OSK,HON,,,away
61,regular,67,10,AUS,AZ,,,away
61,regular,68,10,NYS,OCO,,,away
61,regular,69,10,BAL,CTC,,,home
61,regular,70,11,AZ,SAR,,,away
61,regular,71,11,HON,BFB,,,away
61,regular,72,11,AUS,CTC,,,home
61,regular,73,11,SJS,YKW,,,away
61,regular,74,11,NYS,COL,,,home
61,regular,75,11,NOLA,OSK,,,away
61,regular,76,11,OCO,BAL,,,away
61,regular,77,12,OSK,BFB,,,home
61,regular,78,12,HON,NYS,,,home
61,regular,79,12,SAR,BAL,,,away
61,regular,80,12,CTC,COL,,,away
61,regular,81,12,AUS,NOLA,,,away
61,regular,82,12,YKW,AZ,,,away
61,regular,83,12,SJS,OCO,,,away
61,regular,84,13,AZ,OCO,,,home
61,regular,85,13,CTC,SAR,,,away
61,regular,86,13,COL,AUS,,,home
61,regular,87,13,NOLA,NYS,,,away
61,regular,88,13,HON,SJS,,,home
61,regular,89,13,BAL,OSK,,,home
61,regular,90,13,BFB,YKW,,,home
61,regular,91,14,YKW,BAL,,,away
61,regular,92,14,OSK,COL,,,away
61,regular,93,14,BFB,CTC,,,home
61,regular,94,14,NYS,AUS,,,home
61,regular,95,14,SAR,SJS,,,home
61,regular,96,14,OCO,NOLA,,,home
61,regular,97,14,HON,AZ,,,away
61,regular,98,15,COL,BAL,,,home
61,regular,99,15,OSK,SAR,,,home
61,regular,100,15,AZ,NOLA,,,home
61,regular,101,15,AUS,HON,,,home
61,regular,102,15,SJS,NYS,,,away
61,regular,103,15,YKW,CTC,,,home
61,regular,104,15,BFB,OCO,,,home
61,regular,105,16,AZ,SJS,,,home
61,regular,106,16,SAR,BFB,,,away
61,regular,107,16,CTC,OSK,,,away
61,regular,108,16,BAL,NYS,,,home
61,regular,109,16,AUS,OCO,,,home
61,regular,110,16,COL,YKW,,,home
61,regular,111,16,NOLA,HON,,,away
61,playoff,10017,17,AZ,OCO,27.0,35.0,away
61,playoff,10017,17,BFB,COL,18.0,15.0,home
61,playoff,10018,18,HON,OCO,24.0,27.0,away
61,playoff,10018,18,BAL,BFB,34.0,20.0,home
61,playoff,10019,19,BAL,OCO,33.0,10.0,home
62,regular,0,1,BFB,BAL,,,away
62,regular,1,1,CTC,SJS,,,home
62,regular,2,1,YKW,SAR,,,away
62,regular,3,1,OCO,AUS,,,away
62,regular,4,1,COL,OSK,,,home
62,regular,5,1,AZ,HON,,,away
62,regular,6,1,NYS,NOLA,,,away
62,regular,7,2,BAL,CTC,,,home
62,regular,8,2,COL,BFB,,,away
62,regular,9,2,YKW,AZ,,,home
62,regular,10,2,NOLA,SJS,,,away
62,regular,11,2,HON,OCO,,,home
62,regular,12,2,OSK,SAR,,,home
62,regular,13,2,NYS,AUS,,,home
62,regular,14,3,SAR,HON,,,home
62,regular,15,3,BAL,COL,,,away
62,regular,16,3,AZ,OCO,,,home
62,regular,17,3,BFB,YKW,,,home
62,regular,18,3,CTC,OSK,,,home
62,regular,19,3,SJS,NYS,,,away
62,regular,20,3,AUS,NOLA,,,away
62,regular,21,4,CTC,BFB,,,away
62,regular,22,4,COL,YKW,,,home
62,regular,23,4,OSK,NOLA,,,away
62,regular,24,4,SJS,AZ,,,away
62,regular,25,4,HON,AUS,,,home
62,regular,26,4,OCO,NYS,,,away
62,regular,27,4,BAL,SAR,,,home
62,regular,28,5,OSK,BFB,,,home
62,regular,29,5,COL,OCO,,,home
62,regular,30,5,YKW,BAL,,,away
62,regular,31,5,SAR,CTC,,,home
62,regular,32,5,NOLA,HON,,,away
62,regular,33,5,AUS,SJS,,,away
62,regular,34,5,NYS,AZ,,,away
62,regular,35,6,HON,NYS,,,home
62,regular,36,6,OCO,SJS,,,away
62,regular,37,6,AZ,NOLA,,,home
62,regular,38,6,SAR,COL,,,away
62,regular,39,6,BAL,OSK,,,home
62,regular,40,6,BFB,AUS,,,away
62,regular,41,6,CTC,YKW,,,away
62,regular,42,7,COL,CTC,,,home
62,regular,43,7,AUS,AZ,,,home
62,regular,44,7,SJS,HON,,,away
62,regular,45,7,BFB,SAR,,,away
62,regular,46,7,YKW,OSK,,,away
62,regular,47,7,BAL,NYS,,,home
62,regular,48,7,OCO,NOLA,,,away
62,regular,49,8,OCO,BAL,,,away
62,regular,50,8,HON,BFB,,,home
62,regular,51,8,SJS,COL,,,away
62,regular,52,8,AZ,OSK,,,away
62,regular,53,8,AUS,YKW,,,away
62,regular,54,8,NYS,SAR,,,home
62,regular,55,8,NOLA,CTC,,,away
62,regular,56,9,SJS,YKW,,,away
62,regular,57,9,NOLA,NYS,,,home
62,regular,58,9,OSK,COL,,,home
62,regular,59,9,CTC,SAR,,,home
62,regular,60,9,BAL,BFB,,,away
62,regular,61,9,AUS,OCO,,,home
62,regular,62,9,HON,AZ,,,home
62,regular,63,10,SAR,OSK,,,away
